Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1543100400.0 1003.0 NA 259 0 NA NA NA NA NA 399 0 NA NA NA NA NA 3146 620 NA NA NA NA NA 2884 773 NA NA NA NA
1543100400.0 1004.0 NA 221 104 0 0 0 0 NA 336 165 0 0 0 0 NA 1456 458 98 168 487 441 NA 3051 780 199 292 881 626
1543100400.0 101.0 101 NA NA NA NA NA NA 161 NA NA NA NA NA NA 839 NA NA NA NA NA NA 1167 NA NA NA NA NA NA
1543100400.0 1010.0 NA 38 43 0 NA NA NA NA 90 100 0 NA NA NA NA 161 291 229 NA NA NA NA 380 694 1034 NA NA NA
1543100400.0 102.0 109 NA NA NA NA NA NA 177 NA NA NA NA NA NA 746 NA NA NA NA NA NA 982 NA NA NA NA NA NA
1543100400.0 1020.0 NA 78 34 0 78 NA NA NA 145 73 0 150 NA NA NA 357 139 107 380 NA NA NA 884 281 407 1615 NA NA
1543100400.0 1040.1 NA 83 27 0 NA NA NA NA 148 76 0 NA NA NA NA 631 184 193 NA NA NA NA 1352 675 502 NA NA NA
1543100400.0 106.0 49 0 0 NA NA NA NA 105 0 0 NA NA NA NA 641 253 1502 NA NA NA NA 1014 392 2960 NA NA NA NA
1543100400.0 10824.0 NA 270 405 0 100 162 NA NA 632 581 0 153 232 NA NA 2106 2573 2221 591 1110 NA NA 2264 2812 2445 630 2138 NA
1543100400.0 10824.6 NA 285 397 0 95 152 NA NA 632 591 0 150 235 NA NA 2236 2604 2261 536 1083 NA NA 1644 3308 2445 577 1176 NA
1543100400.0 122.0 50 0 0 NA NA NA NA 108 0 0 NA NA NA NA 693 326 1473 NA NA NA NA 1129 998 2348 NA NA NA NA
1543100400.0 126.0 66 98 272 NA NA NA NA 149 584 410 NA NA NA NA 1491 460 1866 NA NA NA NA 1071 423 2318 NA NA NA NA
1543100400.0 129.0 68 100 266 NA NA NA NA 134 584 430 NA NA NA NA 885 452 1814 NA NA NA NA 899 397 2325 NA NA NA NA
1543100400.0 1301.0 87 131 190 NA NA NA NA 171 590 334 NA NA NA NA 2219 480 1695 NA NA NA NA 2302 443 2512 NA NA NA NA
1543100400.0 1301.17 72 169 233 NA NA NA NA 141 552 403 NA NA NA NA 2327 720 1727 NA NA NA NA 2175 806 3087 NA NA NA NA
1543100400.0 1302.0 99 126 201 NA NA NA NA 174 553 350 NA NA NA NA 5103 725 1690 NA NA NA NA 2016 969 1850 NA NA NA NA
1543100400.0 1302.17 79 173 224 NA NA NA NA 154 588 412 NA NA NA NA 5456 785 1682 NA NA NA NA 2171 765 1922 NA NA NA NA
1543100400.0 1303.0 90 138 206 NA NA NA NA 171 597 347 NA NA NA NA 9271 541 1933 NA NA NA NA 5153 448 1914 NA NA NA NA
1543100400.0 1303.17 86 167 248 NA NA NA NA 160 590 421 NA NA NA NA 10169 654 2154 NA NA NA NA 5348 822 2670 NA NA NA NA
1543100400.0 1307.0 NA 134 188 47 0 NA NA NA 559 292 99 0 NA NA NA 961 1070 201 610 NA NA NA 1136 2493 549 1443 NA NA
1543100400.0 1308.0 NA 136 188 53 0 NA NA NA 599 291 98 0 NA NA NA 544 760 176 410 NA NA NA 856 1476 329 524 NA NA
1543100400.0 132.0 93 106 287 NA NA NA NA 216 583 430 NA NA NA NA 2452 583 1989 NA NA NA NA 1427 461 2548 NA NA NA NA
1543100400.0 1325.0 NA 133 342 0 74 NA NA NA 563 487 0 132 NA NA NA 948 3296 919 385 NA NA NA 1558 4840 1078 495 NA NA
1543100400.0 1325.5 NA 174 0 NA NA NA NA NA 263 0 NA NA NA NA NA 4945 148 NA NA NA NA NA 5863 375 NA NA NA NA
1543100400.0 1325.51 NA 158 0 NA NA NA NA NA 244 0 NA NA NA NA NA 1909 157 NA NA NA NA NA 2502 445 NA NA NA NA
1543100400.0 1325.7 NA 176 0 NA NA NA NA NA 283 0 NA NA NA NA NA 4006 128 NA NA NA NA NA 5313 240 NA NA NA NA
1543100400.0 1325.8 NA 180 0 NA NA NA NA NA 267 0 NA NA NA NA NA 2552 128 NA NA NA NA NA 1871 224 NA NA NA NA
1543100400.0 133.0 99 102 292 NA NA NA NA 207 583 434 NA NA NA NA 4322 741 2138 NA NA NA NA 2802 516 2668 NA NA NA NA
1543100400.0 135.3 262 0 129 NA NA NA NA 695 0 203 NA NA NA NA 1189 288 866 NA NA NA NA 1163 901 1312 NA NA NA NA
1543100400.0 135.8 156 NA NA NA NA NA NA 271 NA NA NA NA NA NA 474 NA NA NA NA NA NA 1008 NA NA NA NA NA NA
1543100400.0 1356.0 86 131 342 0 140 NA NA 167 590 527 0 207 NA NA 1916 656 2025 880 857 NA NA 1712 1077 3106 1230 1065 NA NA
1543100400.0 136.733 NA 173 74 0 NA NA NA NA 305 129 0 NA NA NA NA 1089 404 365 NA NA NA NA 1261 1413 442 NA NA NA
1543100400.0 136.742 NA 78 352 0 NA NA NA NA 150 506 0 NA NA NA NA 584 11863 1016 NA NA NA NA 987 5124 1419 NA NA NA
1543100400.0 136.748 NA 82 362 0 NA NA NA NA 163 522 0 NA NA NA NA 563 11417 937 NA NA NA NA 746 5413 1389 NA NA NA
1543100400.0 136.761 NA 95 391 0 NA NA NA NA 153 663 0 NA NA NA NA 636 19121 862 NA NA NA NA 1000 9280 1185 NA NA NA
1543100400.0 136.7611 NA 178 0 NA NA NA NA NA 273 0 NA NA NA NA NA 5401 157 NA NA NA NA NA 5556 487 NA NA NA NA
1543100400.0 136.764 NA 94 366 0 NA NA NA NA 150 560 0 NA NA NA NA 589 16432 944 NA NA NA NA 1052 6138 1230 NA NA NA
1543100400.0 136.768 NA 92 370 0 NA NA NA NA 161 549 0 NA NA NA NA 1111 18708 878 NA NA NA NA 1241 7483 1053 NA NA NA
1543100400.0 136.7721 NA 182 0 NA NA NA NA NA 275 0 NA NA NA NA NA 7840 199 NA NA NA NA NA 9023 402 NA NA NA NA
1543100400.0 136.7722 NA 164 0 NA NA NA NA NA 258 0 NA NA NA NA NA 2167 177 NA NA NA NA NA 2249 528 NA NA NA NA
1543100400.0 136.7801 NA 109 0 NA NA NA NA NA 183 0 NA NA NA NA NA 641 387 NA NA NA NA NA 1746 1065 NA NA NA NA
1543100400.0 136.7802 NA 87 0 NA NA NA NA NA 135 0 NA NA NA NA NA 444 258 NA NA NA NA NA 693 857 NA NA NA NA
1543100400.0 136.7803 NA 119 0 NA NA NA NA NA 186 0 NA NA NA NA NA 928 311 NA NA NA NA NA 1349 458 NA NA NA NA
1543100400.0 136.783 NA 115 435 0 NA NA NA NA 176 727 0 NA NA NA NA 909 30641 1309 NA NA NA NA 1176 13045 1518 NA NA NA
1543100400.0 136.807 NA 119 421 0 NA NA NA NA 181 690 0 NA NA NA NA 898 23011 1483 NA NA NA NA 1045 11652 1708 NA NA NA
1543100400.0 136.8311 NA 182 0 NA NA NA NA NA 273 0 NA NA NA NA NA 3215 164 NA NA NA NA NA 2980 269 NA NA NA NA
1543100400.0 2017.8 184 NA NA NA NA NA NA 267 NA NA NA NA NA NA 484 NA NA NA NA NA NA 516 NA NA NA NA NA NA
1543100400.0 4.22 NA 166 71 89 0 NA NA NA 266 129 147 0 NA NA NA 1139 362 374 266 NA NA NA 1395 392 399 391 NA NA
1543100400.0 4.23 NA 77 308 0 NA NA NA NA 132 441 0 NA NA NA NA 377 2997 924 NA NA NA NA 711 2510 1039 NA NA NA
1543100400.0 4.25 NA 68 303 0 NA NA NA NA 124 419 0 NA NA NA NA 339 3179 774 NA NA NA NA 419 2857 1332 NA NA NA
1543100400.0 4.26 NA 65 312 0 NA NA NA NA 131 433 0 NA NA NA NA 339 3528 803 NA NA NA NA 462 3054 951 NA NA NA
1543100400.0 4.28 NA 74 300 0 NA NA NA NA 140 421 0 NA NA NA NA 311 2755 2647 NA NA NA NA 710 2929 3022 NA NA NA
1543100400.0 4.34 NA 77 318 0 NA NA NA NA 136 431 0 NA NA NA NA 386 3475 878 NA NA NA NA 452 2569 1304 NA NA NA
1543100400.0 4001.0 NA 176 355 NA NA NA NA NA 601 522 NA NA NA NA NA 1081 2732 NA NA NA NA NA 1114 2631 NA NA NA NA
1543100400.0 4006.0 65 168 367 NA NA NA NA 140 556 523 NA NA NA NA 1471 1131 2542 NA NA NA NA 1389 1293 2879 NA NA NA NA
1543100400.0 4007.0 69 122 326 NA NA NA NA 158 599 459 NA NA NA NA 1307 599 1901 NA NA NA NA 1170 900 2791 NA NA NA NA
1543100400.0 4008.0 64 116 290 NA NA NA NA 133 602 482 NA NA NA NA 919 685 2019 NA NA NA NA 902 584 2539 NA NA NA NA
1543100400.0 503.0 38 0 NA NA NA NA NA 87 0 NA NA NA NA NA 268 159 NA NA NA NA NA 420 271 NA NA NA NA NA
1543100400.0 504.0 39 0 NA NA NA NA NA 87 0 NA NA NA NA NA 196 150 NA NA NA NA NA 311 252 NA NA NA NA NA
1543100400.0 505.0 48 0 NA NA NA NA NA 88 0 NA NA NA NA NA 205 149 NA NA NA NA NA 394 227 NA NA NA NA NA
1543100400.0 506.0 45 0 NA NA NA NA NA 87 0 NA NA NA NA NA 200 157 NA NA NA NA NA 301 271 NA NA NA NA NA
1543100400.0 507.0 46 0 NA NA NA NA NA 87 0 NA NA NA NA NA 276 143 NA NA NA NA NA 569 240 NA NA NA NA NA
1543100400.0 508.0 47 0 NA NA NA NA NA 87 0 NA NA NA NA NA 227 146 NA NA NA NA NA 696 242 NA NA NA NA NA
1543100400.0 509.0 38 0 NA NA NA NA NA 86 0 NA NA NA NA NA 196 153 NA NA NA NA NA 314 262 NA NA NA NA NA
1543100400.0 510.0 42 0 NA NA NA NA NA 87 0 NA NA NA NA NA 339 145 NA NA NA NA NA 540 230 NA NA NA NA NA
1543100400.0 511.0 45 0 NA NA NA NA NA 93 0 NA NA NA NA NA 14165 156 NA NA NA NA NA 19434 273 NA NA NA NA NA
1543100400.0 514.0 20 48 0 NA NA NA NA 68 93 0 NA NA NA NA 545 250 155 NA NA NA NA 2276 573 261 NA NA NA NA
1543100400.0 517.0 23 43 0 NA NA NA NA 64 93 0 NA NA NA NA 1444 247 156 NA NA NA NA 2866 616 255 NA NA NA NA
1543100400.0 520.0 22 42 0 NA NA NA NA 64 94 0 NA NA NA NA 1366 213 156 NA NA NA NA 2435 320 238 NA NA NA NA
1543100400.0 524.0 19 47 0 NA NA NA NA 64 94 0 NA NA NA NA 1409 213 148 NA NA NA NA 2719 420 226 NA NA NA NA
1543100400.0 527.0 21 49 0 NA NA NA NA 64 93 0 NA NA NA NA 1346 217 159 NA NA NA NA 2198 368 239 NA NA NA NA
1543100400.0 530.0 19 41 0 NA NA NA NA 64 94 0 NA NA NA NA 1463 277 209 NA NA NA NA 2723 883 1008 NA NA NA NA
1543100400.0 531.0 49 0 NA NA NA NA NA 195 0 NA NA NA NA NA 245 203 NA NA NA NA NA 743 1163 NA NA NA NA NA
1543100400.0 534.0 49 0 NA NA NA NA NA 105 0 NA NA NA NA NA 309 176 NA NA NA NA NA 887 738 NA NA NA NA NA
1543100400.0 535.0 110 0 NA NA NA NA NA 192 0 NA NA NA NA NA 4776 142 NA NA NA NA NA 3206 354 NA NA NA NA NA
1543100400.0 541.0 49 0 NA NA NA NA NA 100 0 NA NA NA NA NA 348 183 NA NA NA NA NA 1166 395 NA NA NA NA NA
1543100400.0 545.0 52 0 NA NA NA NA NA 97 0 NA NA NA NA NA 358 208 NA NA NA NA NA 1007 700 NA NA NA NA NA
1543100400.0 552.0 22 43 0 NA NA NA NA 64 93 0 NA NA NA NA 1438 276 201 NA NA NA NA 1708 1054 582 NA NA NA NA
1543100400.0 554.0 23 41 0 NA NA NA NA 67 93 0 NA NA NA NA 2572 293 206 NA NA NA NA 3956 1130 452 NA NA NA NA
1543100400.0 556.0 22 46 0 NA NA NA NA 68 93 0 NA NA NA NA 493 274 222 NA NA NA NA 881 642 598 NA NA NA NA
1543100400.0 560.0 39 0 NA NA NA NA NA 86 0 NA NA NA NA NA 287 191 NA NA NA NA NA 844 527 NA NA NA NA NA
1543100400.0 561.0 43 0 NA NA NA NA NA 87 0 NA NA NA NA NA 304 193 NA NA NA NA NA 1593 528 NA NA NA NA NA
1543100400.0 7.2 62 155 216 61 0 NA NA 130 546 345 109 0 NA NA 1029 687 683 353 494 NA NA 1213 463 1160 384 1027 NA NA
